# Mean_MJD=56660.209
# RMID=072 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.963
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0192
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -9.1460e-01  0.0000e+00    16777216    88080384
  3567.796 -9.1449e-01  6.0731e+00           0    71303168
  5031.529  2.0764e+00  3.0709e-01           0           0
  5032.688  1.9544e+00  3.0570e-01           0           0
  5033.847  2.2581e+00  3.0719e-01           0           0
  5035.006  2.5064e+00  3.2774e-01           0           0
  5036.165  1.7927e+00  3.0892e-01           0           0
  5037.325  2.0860e+00  3.0241e-01           0    33554432
  5038.485  2.0038e+00  3.0845e-01           0    33554432
  5039.645  1.9810e+00  2.9696e-01           0           0
  5040.806  1.9779e+00  3.0795e-01           0           0
  5041.967  2.1349e+00  3.1497e-01           0           0
  5043.128  2.3780e+00  3.1123e-01           0           0
  5044.289  2.0365e+00  2.9892e-01           0           0
  5045.451  2.6473e+00  3.1237e-01           0           0
  5046.613  1.9896e+00  3.1085e-01           0           0
  5047.775  1.9370e+00  3.2669e-01           0           0
  5048.937  2.4060e+00  3.2909e-01           0    33554432
  5050.100  2.0768e+00  3.1488e-01           0    33554432
  5051.263  2.3651e+00  3.0651e-01           0           0
  5052.426  2.1362e+00  2.9672e-01           0           0
  5053.590  2.1701e+00  2.9866e-01           0           0
  5054.753  2.4801e+00  3.1014e-01           0           0
  5055.917  2.3038e+00  3.1017e-01           0           0
  5057.082  1.7447e+00  3.1599e-01           0           0
  5058.246  2.4421e+00  3.3203e-01           0           0
  5059.411  2.1655e+00  3.2603e-01           0           0
  5060.576  1.7172e+00  3.0710e-01           0           0
  5061.742  1.7891e+00  3.0651e-01           0           0
  5062.907  2.1450e+00  3.1877e-01           0           0
  5064.073  2.1921e+00  3.1217e-01           0           0
  5065.239  1.9377e+00  3.0199e-01           0           0
  5066.406  1.9094e+00  2.9887e-01           0           0
  5067.573  1.9786e+00  2.9298e-01           0           0
  5068.740  2.6682e+00  3.3690e-01           0    33554432
  5069.907  2.7934e+00  3.6325e-01           0    33554432
  5071.074  1.7688e+00  3.3373e-01           0           0
  5072.242  2.4218e+00  3.3808e-01           0           0
  5073.410  2.4766e+00  3.2565e-01           0           0
  5074.579  1.7517e+00  3.0093e-01           0           0
  5075.747  1.8083e+00  2.9427e-01           0           0
  5076.916  2.1356e+00  3.0140e-01           0           0
  5078.085  1.8771e+00  3.1031e-01           0           0
  5079.255  2.7643e+00  3.2484e-01           0           0
  5080.424  2.4445e+00  3.4467e-01           0      851968
  5081.594  1.8986e+00  3.3617e-01           0      851968
  5082.764  2.0442e+00  3.8039e-01           0    34406400
  5083.935  2.2542e+00  4.6068e-01           0    34406400
  5085.106  1.9578e+00  3.9298e-01           0    33619968
  5086.277  2.4191e+00  3.4647e-01           0           0
  5087.448  2.5089e+00  3.4726e-01           0           0
  5088.619  2.0847e+00  3.1926e-01           0           0
  5089.791  1.8764e+00  3.3310e-01           0           0
  5090.963  2.0382e+00  3.2618e-01           0           0
  5092.136  2.0263e+00  3.1412e-01           0           0
  5093.308  1.5760e+00  2.9012e-01           0           0
  5094.481  1.7952e+00  2.9017e-01           0           0
  5095.655  2.1582e+00  3.0222e-01           0           0
  5096.828  1.9648e+00  3.0510e-01           0           0
  5098.002  1.7901e+00  2.9796e-01           0           0
  5099.176  2.2082e+00  3.0558e-01           0           0
  5100.350  2.1387e+00  3.1126e-01           0           0
  5101.524  2.5019e+00  3.2376e-01           0           0
  5102.699  2.0269e+00  3.1793e-01           0           0
  5103.874  2.0420e+00  3.1755e-01           0           0
  5105.050  2.3359e+00  3.1749e-01           0    83886080
  5106.225  1.7719e+00  2.8984e-01           0    83886080
  5107.401  1.6026e+00  2.8835e-01           0    83886080
  5108.577  2.3326e+00  3.0353e-01           0    83886080
  5109.754  1.9303e+00  3.0315e-01           0    83886080
  5110.931  2.2120e+00  3.1178e-01           0    83886080
  5112.107  2.5936e+00  3.3127e-01           0    83886080
  5113.285  1.7406e+00  3.0337e-01           0    83886080
  5114.462  2.2900e+00  3.0672e-01           0    83886080
  5115.640  2.0117e+00  2.9763e-01           0    83886080
  5116.818  2.5683e+00  3.1040e-01           0    83886080
  5117.996  2.1993e+00  3.1846e-01           0    83886080
  5119.175  1.6040e+00  3.2173e-01           0    83886080
  5120.354  2.2761e+00  3.1019e-01           0    83886080
  5121.533  1.7896e+00  3.1196e-01           0    83886080
  5122.712  2.6697e+00  3.2396e-01           0    83886080
  5123.892  2.4738e+00  2.9799e-01           0    83886080
  5125.072  2.1349e+00  2.8186e-01           0    83886080
  5126.252  2.0503e+00  2.8651e-01           0    83886080
  5127.433  1.8669e+00  2.9707e-01           0    83886080
  5128.614  2.4833e+00  3.1108e-01           0    83886080
  5129.795  2.0399e+00  3.2757e-01           0   117440512
  5130.976  1.7686e+00  3.1130e-01           0   117440512
  5132.158  2.0865e+00  2.9184e-01           0    83886080
  5133.339  2.2524e+00  3.0125e-01           0    83886080
  5134.521  1.8193e+00  2.8991e-01           0    83886080
  5135.704  1.8136e+00  2.9124e-01           0    83886080
  5136.887  1.6405e+00  2.9105e-01           0    83886080
  5138.070  2.0879e+00  2.8635e-01           0    83886080
  5139.253  2.2777e+00  2.9499e-01           0    83886080
  5140.436  2.1127e+00  2.9930e-01           0    83886080
  5141.620  2.0900e+00  2.9208e-01           0    88211456
  5142.804  1.7974e+00  3.0737e-01           0    88211456
  5143.988  2.3512e+00  3.1801e-01           0    71434240
  5145.173  2.4954e+00  3.0593e-01           0    71434240
  5146.358  2.3732e+00  3.0151e-01           0    71434240
  5147.543  2.2778e+00  3.0263e-01           0    71434240
  5148.728  2.0410e+00  2.9769e-01           0    71434240
  5149.914  1.6192e+00  3.0286e-01           0    71434240
  5151.100  1.9329e+00  3.0692e-01           0    71434240
  5152.286  1.7887e+00  2.9045e-01           0    71434240
  5153.473  1.9110e+00  3.0326e-01           0    71434240
  5154.659  2.0377e+00  3.1395e-01           0    71434240
  5155.846  1.6081e+00  3.1652e-01           0    71434240
  5157.034  2.0345e+00  3.0561e-01           0    71434240
  5158.221  2.1904e+00  3.0403e-01           0    71434240
  5159.409  2.3335e+00  3.1443e-01           0    71434240
  5160.597  2.0524e+00  3.0086e-01           0    71434240
  5161.786  1.9864e+00  3.0322e-01           0    71434240
  5162.974  2.5461e+00  3.2282e-01           0    71434240
  5164.163  2.0358e+00  3.0145e-01           0    71434240
  5165.353  2.4293e+00  3.1015e-01           0    71434240
  5166.542  2.0232e+00  3.0978e-01           0    71434240
  5167.732  2.0564e+00  2.9147e-01           0    71434240
  5168.922  2.4319e+00  2.9686e-01           0    71434240
  5170.112  2.0425e+00  2.9347e-01           0    71434240
  5171.303  1.9590e+00  2.9514e-01           0    71434240
  5172.494  1.6909e+00  2.7863e-01           0    71434240
  5173.685  1.9904e+00  2.7682e-01           0    71434240
  5174.876  2.1364e+00  3.0135e-01           0    71434240
  5176.068  2.1768e+00  2.9223e-01           0    71434240
  5177.260  2.4848e+00  3.0282e-01           0    71434240
  5178.452  2.1010e+00  3.1066e-01           0    71434240
  5179.645  2.0379e+00  3.0928e-01           0    71434240
  5180.838  1.8064e+00  2.8769e-01           0    71434240
  5182.031  2.1415e+00  3.0232e-01           0    71499776
  5183.224  2.4708e+00  3.3331e-01           0    71499776
  5184.418  1.9084e+00  3.1433e-01           0    71499776
  5185.611  1.8434e+00  2.9212e-01           0    71499776
  5186.806  1.7218e+00  2.9438e-01           0    71434240
  5188.000  1.4345e+00  2.8994e-01           0    71434240
  5189.195  1.7138e+00  3.0727e-01           0    71434240
  5190.390  2.2109e+00  3.0173e-01           0    71434240
  5191.585  2.1580e+00  2.9913e-01           0    71434240
  5192.781  2.2082e+00  3.0330e-01           0    71434240
  5193.976  2.2191e+00  3.1474e-01           0   104988672
  5195.173  2.1818e+00  3.1523e-01           0   104988672
  5196.369  2.2770e+00  3.0784e-01           0    71434240
  5197.566  2.2448e+00  3.1853e-01           0    71434240
  5198.762  1.9298e+00  3.1785e-01           0    71434240
  5199.960  2.0284e+00  3.1845e-01           0    71434240
  5201.157  1.9395e+00  3.1624e-01           0    71434240
  5202.355  1.9242e+00  3.0878e-01           0    71434240
  5203.553  1.9088e+00  3.1796e-01           0    71434240
  5204.751  2.0535e+00  3.2000e-01           0    71434240
  5205.950  2.3257e+00  3.0888e-01           0    71434240
  5207.149  1.9720e+00  2.9792e-01           0    71434240
  5208.348  2.1619e+00  3.0470e-01           0    71434240
  5209.547  1.6471e+00  2.8872e-01           0    71434240
  5210.747  1.5227e+00  2.8894e-01           0    71434240
  5211.947  1.9181e+00  3.0267e-01           0    71434240
  5213.147  1.9536e+00  2.9634e-01           0    71434240
  5214.348  2.0315e+00  2.9275e-01           0    71434240
  5215.548  1.8283e+00  2.9594e-01           0    71434240
  5216.749  2.0047e+00  2.8784e-01           0    71434240
  5217.951  1.7628e+00  2.8407e-01           0    71434240
  5219.152  1.5686e+00  2.9347e-01           0    71434240
  5220.354  2.0669e+00  3.0390e-01           0    71434240
  5221.556  1.6005e+00  3.0887e-01           0    71434240
  5222.759  1.9865e+00  2.8899e-01           0    71434240
  5223.962  2.0455e+00  2.9553e-01           0    71434240
  5225.165  2.0794e+00  3.0911e-01           0    71434240
  5226.368  2.3458e+00  3.0991e-01           0    71434240
  5227.571  2.4972e+00  3.0869e-01           0    71434240
  5228.775  2.3547e+00  2.9359e-01           0    71434240
  5229.979  1.9858e+00  2.9038e-01           0    71434240
  5231.184  2.0093e+00  2.9844e-01           0    71434240
  5232.388  2.3164e+00  2.9465e-01           0    71434240
  5233.593  2.3342e+00  2.9125e-01           0    71434240
  5234.799  1.9337e+00  2.9415e-01           0    71434240
  5236.004  1.9683e+00  2.9497e-01           0    71434240
  5237.210  1.7841e+00  2.8773e-01           0    71434240
  5238.416  1.6243e+00  3.0008e-01           0    71434240
  5239.622  1.8462e+00  3.2036e-01           0    71434240
  5240.829  2.1489e+00  3.1517e-01           0    71434240
  5242.036  2.0431e+00  3.1012e-01           0    71434240
  5243.243  1.8630e+00  3.0399e-01           0    71434240
  5244.450  1.9438e+00  2.8411e-01           0    71434240
  5245.658  2.0695e+00  2.9306e-01           0    71434240
  5246.866  1.9450e+00  2.9293e-01           0    71434240
  5248.074  1.9213e+00  2.9209e-01           0    71434240
  5249.283  2.1152e+00  2.8348e-01           0    71434240
  5250.492  1.4670e+00  2.9272e-01           0    71434240
  5251.701  1.4506e+00  2.8303e-01           0    71434240
  5252.910  1.7371e+00  2.9182e-01           0    71434240
  5254.120  1.4364e+00  2.9717e-01           0    71434240
  5255.330  1.1389e+00  2.9792e-01           0    71434240
  5256.540  1.7699e+00  2.9620e-01           0    71434240
  5257.751  2.1468e+00  3.2032e-01           0    71434240
  5258.961  2.0228e+00  3.2074e-01           0    71434240
  5260.172  1.8097e+00  3.0549e-01           0    71434240
  5261.384  1.6894e+00  2.9464e-01           0    71434240
  5262.595  1.9176e+00  2.9358e-01           0    71434240
  5263.807  2.2765e+00  2.9563e-01           0    71434240
  5265.019  1.7890e+00  2.9657e-01           0    71434240
  5266.232  2.3317e+00  3.0356e-01           0   105054208
  5267.445  2.0223e+00  3.1401e-01           0   105054208
  5268.658  1.8826e+00  3.0628e-01           0    71499776
  5269.871  2.1661e+00  2.8133e-01           0    71499776
  5271.084  1.9554e+00  2.7493e-01           0    71499776
  5272.298  1.7872e+00  2.9326e-01           0    71499776
  5273.512  2.2217e+00  2.8756e-01           0    72286208
  5274.727  2.5916e+00  2.9165e-01           0    72286208
  5275.942  2.1211e+00  2.9197e-01           0    72286208
  5277.157  1.6838e+00  3.0538e-01           0    72286208
  5278.372  2.1559e+00  3.1206e-01           0    72286208
  5279.587  1.8531e+00  3.0543e-01           0    71499776
  5280.803  1.9418e+00  2.9463e-01           0    71499776
  5282.019  1.4977e+00  2.9990e-01           0    71499776
  5283.236  1.7664e+00  3.2505e-01           0    71499776
  5284.452  2.2447e+00  2.8999e-01           0    71434240
  5285.669  1.6390e+00  2.7283e-01           0    71434240
  5286.886  1.6984e+00  2.9648e-01           0    71434240
  5288.104  1.8849e+00  3.0095e-01           0    71434240
  5289.322  1.9218e+00  2.9647e-01           0    71434240
  5290.540  2.2264e+00  2.9699e-01           0    71434240
  5291.758  2.4184e+00  2.9157e-01           0    71434240
  5292.977  1.9222e+00  2.8295e-01           0    71434240
  5294.196  1.6845e+00  2.9636e-01           0    71434240
  5295.415  2.0777e+00  2.9319e-01           0    71434240
  5296.634  1.9072e+00  2.9454e-01           0    71434240
  5297.854  1.9865e+00  3.0375e-01           0    71434240
  5299.074  2.1450e+00  2.9895e-01           0    71434240
  5300.294  1.6716e+00  2.9559e-01           0    71434240
  5301.515  1.9224e+00  3.1407e-01           0    71434240
  5302.736  2.5493e+00  3.2885e-01           0   104988672
  5303.957  2.6478e+00  3.1620e-01           0   104988672
  5305.178  2.2204e+00  2.9666e-01           0    71434240
  5306.400  1.7326e+00  2.9096e-01           0    71434240
  5307.622  1.6357e+00  2.8879e-01           0    71434240
  5308.844  1.9450e+00  2.9602e-01           0    71434240
  5310.067  1.9011e+00  2.9139e-01           0    71434240
